,text,pre,truth
1004,彭华奎，1949年生于四川南江，毕业于四川师范大学中文系,"[('彭 华 奎', '四 川 师 范 大 学', 5)]","[('彭 华 奎', '1949 年', 4), ('彭 华 奎', '四 川 师 范 大 学', 5), ('彭 华 奎', '四 川 南 江', 2)]"
1005,申德振，男，汉族，1959年9月出生，辽宁省铁岭市人,"[('申 德 振', '汉 族', 3)]","[('申 德 振', '1959 年 9 月', 4), ('申 德 振', '汉 族', 3), ('申 德 振', '辽 宁 省 铁 岭 市', 2)]"
1006,《橡皮筋》，是台湾女歌手梁静茹演唱的一首流行歌曲，收录在其专辑《一夜长大》之中12,"[('橡 皮 筋', '一 夜 长 大', 7), ('橡 皮 筋', '梁 静 茹', 6)]","[('橡 皮 筋', '一 夜 长 大', 7), ('橡 皮 筋', '梁 静 茹', 6), ('一 夜 长 大', '梁 静 茹', 6)]"
1007,彭文娟1：湖北天门人，1979年6月出生，2002年7月入伍，2004年12月入党，2002年6月毕业于东北大学自动化专业，硕士研究生学历，现任海军北海舰队某保障基地舰船装备技术保障大队助理工程师,"[('彭 文 娟', '湖 北 天 门', 2), ('彭 文 娟', '1979 年 6 月', 4), ('彭 文 娟', '东 北 大 学', 5)]","[('彭 文 娟', '湖 北 天 门', 2), ('彭 文 娟', '1979 年 6 月', 4), ('彭 文 娟', '东 北 大 学', 5)]"
1008,郑南宁，男，汉族，1952年12月生，祖籍陕西西安，出生于江苏南京,"[('郑 南 宁', '汉 族', 3)]","[('郑 南 宁', '江 苏 南 京', 2), ('郑 南 宁', '汉 族', 3), ('郑 南 宁', '1952 年 12 月', 4)]"
1009,赵添 男 汉族 1986年出生 湖北省通山县人  本科学历 学士学位 中共党员2007年7月加入中国共产党1992,"[('赵 添', '1986 年', 4), ('赵 添', '湖 北 省 通 山 县', 2), ('赵 添', '汉 族', 3)]","[('赵 添', '1986 年', 4), ('赵 添', '湖 北 省 通 山 县', 2), ('赵 添', '汉 族', 3)]"
1010,其人彭从凯，男，汉族，笔名秋实，号苦茶居主，1962年7月生，四川通江县人,"[('彭 从 凯', '1962 年 7 月', 4), ('彭 从 凯', '汉 族', 3), ('彭 从 凯', '四 川 通 江 县', 2)]","[('彭 从 凯', '1962 年 7 月', 4), ('彭 从 凯', '汉 族', 3), ('彭 从 凯', '四 川 通 江 县', 2)]"
1011,简介陈晨，女，中共预备党员，湖北武汉人，中国地质大学（武汉）2011级体育课部体育专业硕士研究生,"[('陈 晨', '中 国', 1), ('陈 晨', '湖 北 武 汉', 2)]","[('陈 晨', '中 国', 1), ('陈 晨', '湖 北 武 汉', 2), ('陈 晨', '中 国 地 质 大 学', 5)]"
1012,赵玉峰，满族，黑龙江省海伦市人1，1974年4月出生，中共党员,"[('赵 玉 峰', '1974 年 4 月', 4), ('赵 玉 峰', '满 族', 3), ('赵 玉 峰', '黑 龙 江 省 海 伦 市', 2)]","[('赵 玉 峰', '1974 年 4 月', 4), ('赵 玉 峰', '满 族', 3), ('赵 玉 峰', '黑 龙 江 省 海 伦 市', 2)]"
1013,基本信息歌曲：红尘情歌  演唱：郑东  作词：潘龙江  作曲：潘龙江  编曲：孔雀廊工作人员  后期混缩：孔雀廊工作人员  和声：李冰洁  发行公司：孔雀唱片  发行日期：2012,"[('红 尘 情 歌', '潘 龙 江', 8), ('红 尘 情 歌', '潘 龙 江', 9), ('红 尘 情 歌', '郑 东', 6)]","[('红 尘 情 歌', '潘 龙 江', 8), ('红 尘 情 歌', '潘 龙 江', 9), ('红 尘 情 歌', '郑 东', 6)]"
1014,《萤火》是电视剧《兰陵王妃》的片尾曲，由阿云嘎作词、作曲，黄阅演唱,"[('萤 火', '阿 云 嘎', 8), ('萤 火', '阿 云 嘎', 9)]","[('萤 火', '阿 云 嘎', 8), ('萤 火', '阿 云 嘎', 9), ('萤 火', '黄 阅', 6)]"
1015,今生跟随主耶稣作词：马健涛 李冰作曲：马健涛编曲：马健涛录音：马健南演唱：李冰 马健涛,"[('今 生 跟 随 主 耶 稣', '李 冰', 8), ('今 生 跟 随 主 耶 稣', '马 健 涛', 9), ('今 生 跟 随 主 耶 稣', '马 健 涛', 6), ('今 生 跟 随 主 耶 稣', '李 冰', 9), ('今 生 跟 随 主 耶 稣', '马 健 涛', 8), ('今 生 跟 随 主 耶 稣', '李 冰', 6)]","[('今 生 跟 随 主 耶 稣', '李 冰', 8), ('今 生 跟 随 主 耶 稣', '马 健 涛', 8), ('今 生 跟 随 主 耶 稣', '马 健 涛', 9)]"
1016,《如果可以早一点》是陈柏霖、邱胜翊等演唱的一首歌曲，收录于专辑《精舞门2中插曲》,"[('如 果 可 以 早 一 点', '陈 柏 霖', 6), ('如 果 可 以 早 一 点', '邱 胜 翊', 6)]","[('如 果 可 以 早 一 点', '精 舞 门 2', 7), ('如 果 可 以 早 一 点', '陈 柏 霖', 6), ('如 果 可 以 早 一 点', '邱 胜 翊', 6)]"
1017,赵矛，汉族，山东乐陵人，1948年10月出生，现任高级经济师，信仰共产主义,"[('赵 矛', '1948 年 10 月', 4), ('赵 矛', '山 东 乐 陵', 2), ('赵 矛', '汉 族', 3)]","[('赵 矛', '1948 年 10 月', 4), ('赵 矛', '山 东 乐 陵', 2), ('赵 矛', '汉 族', 3)]"
1018,张放于1957年8月在四川阿坝州汶川县出生，为汉族,"[('张 放', '汉 族', 3), ('张 放', '四 川 阿 坝 州 汶 川 县', 2), ('张 放', '1957 年 8 月', 4)]","[('张 放', '汉 族', 3), ('张 放', '四 川 阿 坝 州 汶 川 县', 2), ('张 放', '1957 年 8 月', 4)]"
1019,中共富阳市委常委，市人武部部长  楼大振，男，汉族，1965年9月生，浙江义乌人，1989年9月加入中国共产党，1983年10月参加工作，在职大学学历,"[('楼 大 振', '汉 族', 3), ('楼 大 振', '中 国', 1), ('楼 大 振', '浙 江 义 乌', 2), ('楼 大 振', '1965 年 9 月', 4)]","[('楼 大 振', '汉 族', 3), ('楼 大 振', '浙 江 义 乌', 2), ('楼 大 振', '1965 年 9 月', 4)]"
1020,董顺卿，男，汉族，1971年9月出生于河南省郑州市，毕业于河南河南大学中文系汉语言文学专业，现在河南戏剧家杂志社工作，主要从事杂志采编、戏曲研究、戏曲评论大学中文系汉语言文学专业，现在河南戏剧家杂志社工作，主要从事杂志采编、戏曲研究、戏曲评论、剧本创作和戏剧活动策划,"[('董 顺 卿', '河 南 河 南 大 学', 5), ('董 顺 卿', '河 南 省 郑 州 市', 2), ('董 顺 卿', '汉 族', 3)]","[('董 顺 卿', '河 南 省 郑 州', 2), ('董 顺 卿', '1971 年 9 月', 4), ('董 顺 卿', '汉 族', 3)]"
1021,福建省财政厅党组成员、副厅长、省政府农业综合开发领导小组办公室主任　孙婷婷，女，汉族，1959年6月生，中共党员，1975年7月参加工作，福建农学院农学专业毕业，大学学历,"[('孙 婷 婷', '汉 族', 3)]","[('孙 婷 婷', '汉', 3), ('孙 婷 婷', '汉 族', 3), ('孙 婷 婷', '1959 年 6 月', 4)]"
1022,邹挺谦，男，汉族，1969年11月出生，浙江永嘉人，1989年8月参加工作，中共党员，大学学历，硕士学位,"[('邹 挺 谦', '汉 族', 3), ('邹 挺 谦', '浙 江 永 嘉', 2), ('邹 挺 谦', '1969 年 11 月', 4)]","[('邹 挺 谦', '汉 族', 3), ('邹 挺 谦', '浙 江 永 嘉', 2), ('邹 挺 谦', '1969 年 11 月', 4)]"
1023,彭建初，男，汉族，1957年9月出生，江西吉安人，1973年12月参加工作，1984年7月加入中国共产党，大专学历，辽宁刊授党校经济管理专业毕业,"[('彭 建 初', '辽 宁 刊 授 党 校', 5), ('彭 建 初', '汉 族', 3)]","[('彭 建 初', '江 西 吉 安', 2), ('彭 建 初', '汉 族', 3), ('彭 建 初', '1957 年 9 月', 4)]"
1024,李庭桂，男，汉族，1914年生，河北藁城人,"[('李 庭 桂', '1914 年', 4), ('李 庭 桂', '汉 族', 3), ('李 庭 桂', '河 北 [UNK] 城', 2)]","[('李 庭 桂', '1914 年', 4), ('李 庭 桂', '汉 族', 3), ('李 庭 桂', '河 北 [UNK] 城', 2)]"
1025,桂俊艳，女，回族，1973年7月出生，云南麒麟人,"[('桂 俊 艳', '回 族', 3)]","[('桂 俊 艳', '1973 年 7 月', 4), ('桂 俊 艳', '回 族', 3), ('桂 俊 艳', '云 南 麒 麟', 2)]"
1026,尕藏成来 （1928－），藏族，甘肃夏河县人,"[('尕 藏 成 来', '1928', 4), ('尕 藏 成 来', '甘 肃 夏 河 县', 2), ('尕 藏 成 来', '藏 族', 3)]","[('尕 藏 成 来', '甘 肃 夏 河 县', 2), ('尕 藏 成 来', '1928', 4), ('尕 藏 成 来', '藏 族', 3)]"
1027,秦金保，男，汉族，1963年6月生，甘肃武威人，1984年12月加入中国共产党，1985年7月参加工作，复旦大学马克思主义理论与思想政治教育专业毕业，在职硕士研究生学历，法学硕士,"[('秦 金 保', '复 旦 大 学', 5), ('秦 金 保', '汉 族', 3), ('秦 金 保', '甘 肃 武 威', 2)]","[('秦 金 保', '1963 年 6 月', 4), ('秦 金 保', '汉 族', 3), ('秦 金 保', '甘 肃 武 威', 2)]"
1028,（详情请点击下方“了解更多”）本文部分内容选自《医间道——十站旅行带你进入中医殿堂》（中国中医药出版社出版，余浩 郑黎 编著），最终解释权归原作者所有,"[('十 站 旅 行 带 你 进 入', '中 国 中 医 药 出 版 社', 12)]","[('医 间 道', '郑 黎', 11), ('医 间 道', '中 国 中 医 药 出 版 社', 12), ('医 间 道', '余 浩', 11)]"
1029,俞燕蕾，女，汉族，1971年2月出生，安徽合肥人1，复旦大学材料科学系教授、博导、国家杰出青年科学基金获得者,"[('俞 燕 蕾', '汉 族', 3), ('俞 燕 蕾', '复 旦 大 学', 5)]","[('俞 燕 蕾', '1971 年 2 月', 4), ('俞 燕 蕾', '汉 族', 3), ('俞 燕 蕾', '安 徽 合 肥', 2)]"
1030,邱璐璠，1987年10月8日出生于江西九江，中国内地影视演员、平面模特，毕业于上海戏剧学院,"[('邱 璐 [UNK]', '中 国', 1), ('邱 璐 [UNK]', '上 海 戏 剧 学 院', 5)]","[('邱 璐 [UNK]', '1987 年 10 月 8 日', 4), ('邱 璐 [UNK]', '上 海 戏 剧 学 院', 5), ('邱 璐 [UNK]', '九 江', 2)]"
1031,刘宗斌，男，1973年出生，汉族，1997年毕业于华东地质学院水文地质与工程地质专业，高级工程师,"[('刘 宗 斌', '汉 族', 3), ('刘 宗 斌', '华 东 地 质 学 院', 5), ('刘 宗 斌', '1973 年', 4)]","[('刘 宗 斌', '汉 族', 3), ('刘 宗 斌', '华 东 地 质 学 院', 5), ('刘 宗 斌', '1973 年', 4)]"
1032,朱建军，1973年出生于黑龙江省大庆市，祖籍辽宁，自幼喜爱收藏，20世纪九十年代初开始收藏中国古代艺术品,"[('朱 建 军', '1973 年', 4), ('朱 建 军', '黑 龙 江 省 大 庆 市', 2), ('朱 建 军', '中 国', 1)]","[('朱 建 军', '1973 年', 4), ('朱 建 军', '黑 龙 江 省 大 庆 市', 2), ('朱 建 军', '中 国', 1)]"
1033,《新笑傲江湖》已经开播了，这次翻拍经典的是金琛导演，他上一部作品正是由李易峰、周冬雨主演的《麻雀》，相比上一部作品的全明星阵容，这次的《新笑傲江湖》却是清一色的新人参演，到底这些新人有什么来头呢，能让金琛导演放弃跟大牌合作的机会,"[('麻 雀', '金 琛', 14), ('麻 雀', '周 冬 雨', 13), ('麻 雀', '李 易 峰', 13)]","[('麻 雀', '金 琛', 14), ('麻 雀', '周 冬 雨', 13), ('麻 雀', '李 易 峰', 13)]"
1034,田雪松，字中岳，1978年生于天津，毕业于北京大学,"[('田 雪 松', '天 津', 2), ('田 雪 松', '北 京 大 学', 5)]","[('田 雪 松', '北 京 大 学', 5), ('田 雪 松', '天 津', 2), ('田 雪 松', '1978 年', 4)]"
1035,《比悲伤更悲伤的故事》　　是由韩国青年诗人元泰延导演，由权相佑、李宝英主演的面向年轻观众的文艺爱情电影，于2009年在韩国上映,"[('比 悲 伤 更 悲 伤 的 故 事', '权 相 佑', 13), ('比 悲 伤 更 悲 伤 的 故 事', '2009 年', 16), ('比 悲 伤 更 悲 伤 的 故 事', '李 宝 英', 13), ('比 悲 伤 更 悲 伤 的 故 事', '元 泰 延', 14)]","[('比 悲 伤 更 悲 伤 的 故 事', '元 泰 延', 14), ('比 悲 伤 更 悲 伤 的 故 事', '李 宝 英', 13), ('权 相 佑', '韩 国', 1)]"
1036,《交替之间》是歌手胡鸿钧演唱的一首歌曲，由黄厚霖作词、叶肇中作曲,"[('交 替 之 间', '黄 厚 霖', 8)]","[('交 替 之 间', '黄 厚 霖', 8), ('交 替 之 间', '胡 鸿 钧', 6), ('交 替 之 间', '叶 肇 中', 9)]"
1037,吴宏升，男，汉族，1977年10月出生，2007年06月加入中国共产党，2001年8月参加工作，广西阳朔人,"[('吴 宏 升', '中 国', 1), ('吴 宏 升', '汉 族', 3)]","[('吴 宏 升', '广 西 阳 朔', 2), ('吴 宏 升', '1977 年 10 月', 4), ('吴 宏 升', '汉 族', 3)]"
1038,《南宗山水画技法》是2003年天津人民美术出版社出版的图书，作者是何加林、何庆林,"[('南 宗 山 水 画 技 法', '天 津 人 民 美 术 出 版 社', 12)]","[('南 宗 山 水 画 技 法', '何 加 林', 11), ('南 宗 山 水 画 技 法', '天 津 人 民 美 术 出 版 社', 12), ('南 宗 山 水 画 技 法', '何 庆 林', 11)]"
1039,郑国华，男，汉族， 1961年5月出生 ，浙江温州人，中共党员，1979年11月参加工作，大学学历,"[('郑 国 华', '汉 族', 3)]","[('郑 国 华', '浙 江 温 州', 2), ('郑 国 华', '汉 族', 3), ('郑 国 华', '1961 年 5 月', 4)]"
1040,《新熟女时代》是由行定勋执导，相武纱季、水川麻美等主演的爱情电影,"[('新 熟 女 时 代', '行 定 勋', 14)]","[('新 熟 女 时 代', '行 定 勋', 14), ('新 熟 女 时 代', '水 川 麻 美', 13), ('新 熟 女 时 代', '相 武 纱 季', 13)]"
1041,潘振海，男，汉族，农历1970年5月26日出生于河南宁陵,"[('潘 振 海', '汉 族', 3)]","[('潘 振 海', '河 南 宁 陵', 2), ('潘 振 海', '1970 年 5 月 26 日', 4), ('潘 振 海', '汉 族', 3)]"
1042,舒元舆《牡丹赋》载：武则天命人向上苑中移植牡丹，“由此，京国牡丹日月渐盛”，欧阳修《洛阳牡丹记》说：“自唐则天已后，洛阳牡丹始盛”，“武后贬牡丹到洛阳”（事见宋·高承《事物纪原》、清·李汝珍《镜花缘》）的传说，虽无稽可考，却可佐证武则天把牡丹引入洛阳,"[('洛 阳 牡 丹 记', '李 汝 珍', 11), ('洛 阳 牡 丹 记', '欧 阳 修', 11)]","[('洛 阳 牡 丹 记', '欧 阳 修', 11), ('牡 丹 赋', '舒 元 舆', 11), ('镜 花 缘', '李 汝 珍', 11)]"
1043,人物简介徐福来，1973年6月出生于河北省盐山县，毕业于清华大学继续教育学院,"[('徐 福 来', '清 华 大 学', 5), ('徐 福 来', '河 北 省 盐 山 县', 2)]","[('徐 福 来', '清 华 大 学', 5), ('徐 福 来', '1973 年 6 月', 4), ('徐 福 来', '河 北 省 盐 山 县', 2)]"
1044,《不要再哭》是歌手王强演唱的一首抒情歌曲，表达了男人对于失恋的痛苦，收录于2006年12月26日由华谊兄弟发行的同名专辑《秋天不回来》中,[],"[('秋 天 不 回 来', '王 强', 6), ('不 要 再 哭', '秋 天 不 回 来', 7), ('不 要 再 哭', '王 强', 6)]"
1045,甘特吾，男，汉族，江西修水人，出生于1898年1924年，毕业于江西省立第一师范学校，后在修水县立第一高等小学任教,"[('甘 特 吾', '1898 年', 4), ('甘 特 吾', '江 西 省 立 第 一 师 范 学 校', 5), ('甘 特 吾', '汉 族', 3), ('甘 特 吾', '江 西 修 水', 2)]","[('于 江', '1898 年 1924 年', 4), ('于 江', '汉 族', 3), ('于 江', '江 西 修 水', 2)]"
1046,刘双盛，1934年5月生，湖南双峰县人，高级会会计师，毕业于辽宁财经学院,"[('刘 双 盛', '辽 宁 财 经 学 院', 5)]","[('刘 双 盛', '湖 南 双 峰 县', 2), ('刘 双 盛', '1934 年 5 月', 4), ('刘 双 盛', '辽 宁 财 经 学 院', 5)]"
1047,胡秋香，女，汉族，1958年2月出生，湖南华容人，本科学历，中共党员，1981年3月参加工作,"[('胡 秋 香', '湖 南 华 容', 2), ('胡 秋 香', '汉 族', 3)]","[('胡 秋 香', '湖 南 华 容', 2), ('胡 秋 香', '1958 年 2 月', 4), ('胡 秋 香', '汉 族', 3)]"
1048,加油中国是一首庞龙演唱的歌曲，义光作词，胡旭东作曲,"[('加 油 中 国', '胡 旭 东', 9), ('加 油 中 国', '义 光', 8)]","[('加 油 中 国', '胡 旭 东', 9), ('加 油 中 国', '庞 龙', 6), ('加 油 中 国', '义 光', 8)]"
1049,《我的青春遇见你》是北京华录百纳影视有限公司出品的都市情感剧，由李木戈执导，魏千翔、姜妍领衔主演1,"[('我 的 青 春 遇 见 你', '北 京 华 录 百 纳 影 视 有 限 公 司', 0)]","[('我 的 青 春 遇 见 你', '姜 妍', 13), ('我 的 青 春 遇 见 你', '魏 千 翔', 13), ('我 的 青 春 遇 见 你', '李 木 戈', 14)]"
1050,人物简介刘楠来，男，汉族，1933年5月出生，江苏丹阳人,"[('刘 楠 来', '汉 族', 3), ('刘 楠 来', '1933 年 5 月', 4), ('刘 楠 来', '江 苏 丹 阳', 2)]","[('刘 楠 来', '汉 族', 3), ('刘 楠 来', '1933 年 5 月', 4), ('刘 楠 来', '江 苏 丹 阳', 2)]"
1051,《党员金柱有点忙》是由北京电视台、北京紫禁城影业公司、北京市委宣传部联合摄制的10集电视连续剧，由黄宏、斯琴高娃领衔主演，该剧讲述了一个偏僻乡村的乡党委书记金柱整天为乡亲们排忧解难，扶危济困，带领乡亲们脱贫致富，与腐败现象作斗争的故事,"[('党 员 金 柱 有 点 忙', '斯 琴 高 娃', 13), ('党 员 金 柱 有 点 忙', '黄 宏', 13)]","[('党 员 金 柱 有 点 忙', '斯 琴 高 娃', 13), ('党 员 金 柱 有 点 忙', '黄 宏', 13), ('党 员 金 柱 有 点 忙', '北 京 电 视 台', 0)]"
1052,吴贤德，男，汉族，1969年9月出生，福建福清人,"[('吴 贤 德', '汉 族', 3)]","[('吴 贤 德', '1969 年 9 月', 4), ('吴 贤 德', '福 建 福 清', 2), ('吴 贤 德', '汉 族', 3)]"
1053,《小寂寞》是陶钰玉演唱的歌曲，由金心浪子作词，张瀚元作曲,"[('小 寂 寞', '张 瀚 元', 9), ('小 寂 寞', '陶 钰 玉', 6), ('小 寂 寞', '金 心 浪 子', 8)]","[('小 寂 寞', '金 心 浪 子', 8), ('小 寂 寞', '陶 钰 玉', 6), ('小 寂 寞', '张 瀚 元', 9)]"
1054,《孤独的时候，不如吃茶去》一书由[美] 珍娜·缪赛卡所著，北京时代华文书局出版发行,"[('孤 独 的 时 候 ， 不 如 吃 茶 去', '北 京 时 代 华 文 书 局', 12)]","[('孤 独 的 时 候 ， 不 如 吃 茶 去', '珍 娜', 11), ('孤 独 的 时 候 ， 不 如 吃 茶 去', '北 京 时 代 华 文 书 局', 12), ('孤 独 的 时 候 ， 不 如 吃 茶 去', '珍 娜 · 缪 赛 卡', 11)]"
1055,《大主宰》是由上海申城影视传媒有限公司出品的古装传奇剧，由王源领衔主演，于2019年播出,"[('大 主 宰', '2019 年', 16), ('大 主 宰', '上 海 申 城 影 视 传 媒 有 限 公 司', 0)]","[('大 主 宰', '2019', 16), ('大 主 宰', '王 源', 13), ('大 主 宰', '上 海 申 城 影 视 传 媒 有 限 公 司', 0)]"
