,text,pre,truth
522,《自拍》是李荣浩的一首原创歌曲，该曲目收录在李荣浩同名专辑《李荣浩》中,"[('自 拍', '李 荣 浩', 9), ('自 拍', '李 荣 浩', 6)]","[('自 拍', '李 荣 浩', 8), ('自 拍', '李 荣 浩', 9), ('自 拍', '李 荣 浩', 6), ('自 拍', '李 荣 浩', 7)]"
523,韦鸿英，女，侗族，1978年1月出生，籍贯广西融安，在职大学学历，管理学学士，1997年7月参加工作，1997年6月加入中国共产党,"[('韦 鸿 英', '广 西 融 安', 2), ('韦 鸿 英', '1978 年 1 月', 4), ('韦 鸿 英', '侗 族', 3)]","[('韦 鸿 英', '广 西 融 安', 2), ('韦 鸿 英', '中 国', 1), ('韦 鸿 英', '1978 年 1 月', 4), ('韦 鸿 英', '侗 族', 3)]"
524,早年经历1987年8月10日，特雷尔·哈里斯出生于美国德克萨斯州达拉斯，大学就读于俄克拉荷马州立大学,"[('特 雷 尔 · 哈 里 斯', '美 国', 1), ('特 雷 尔 · 哈 里 斯', '美 国 德 克 萨 斯 州 达 拉 斯', 2), ('特 雷 尔 · 哈 里 斯', '1987 年 8 月 10 日', 4)]","[('特 雷 尔 · 哈 里 斯', '俄 克 拉 荷 马 州 立 大 学', 5), ('特 雷 尔 · 哈 里 斯', '美 国', 1), ('特 雷 尔 · 哈 里 斯', '美 国 德 克 萨 斯 州 达 拉 斯', 2), ('特 雷 尔 · 哈 里 斯', '1987 年 8 月 10 日', 4)]"
525,《反恐疑云》是新线电影公司推出的惊悚片，由加文·胡德执导，瑞茜·威瑟斯彭、杰克·吉伦哈尔、梅丽尔·斯特里普等主演,"[('反 恐 疑 云', '加 文 · 胡 德', 14)]","[('反 恐 疑 云', '新 线 电 影 公 司', 0), ('反 恐 疑 云', '瑞 茜 · 威 瑟 斯 彭', 13), ('反 恐 疑 云', '加 文 · 胡 德', 14), ('反 恐 疑 云', '梅 丽 尔 · 斯 特 里 普', 13)]"
526,《新昨夜星辰》是由中国台湾导演赖水清执导的都市情感剧，由王远担任编剧，殷桃、邓超、黄维德等主演,"[('赖 水 清', '中 国', 1), ('新 昨 夜 星 辰', '赖 水 清', 14)]","[('新 昨 夜 星 辰', '殷 桃', 13), ('新 昨 夜 星 辰', '邓 超', 13), ('新 昨 夜 星 辰', '赖 水 清', 14), ('新 昨 夜 星 辰', '黄 维 德', 13)]"
527,四季为何炅演唱，陈小霖 李泉填词，李泉 安栋编曲的一首歌,"[('四 季', '陈 小 霖', 8), ('四 季', '李 泉', 8), ('四 季', '何 炅', 6)]","[('四 季', '陈 小 霖', 8), ('四 季', '李 泉', 8), ('四 季', '李 泉', 9), ('四 季', '何 炅', 6)]"
528,董泽平，男，汉族，1954年3月出生于江苏省溧阳市，1974年4月加入中国共产党，1972年12月参加工作，国防大学基本系大学专科毕业，国防大学联合战役学专业毕业，在职研究生学历,"[('董 泽 平', '汉 族', 3)]","[('董 泽 平', '1954 年 3 月', 4), ('董 泽 平', '汉 族', 3), ('董 泽 平', '国 防 大 学', 5), ('董 泽 平', '江 苏 省 溧 阳 市', 2)]"
529,《功勋》是一部由天意影视有限公司发行的电视剧，由成浩执导，徐广顺编剧，柳云龙、李小冉等主演,"[('功 勋', '天 意 影 视 有 限 公 司', 0)]","[('功 勋', '成 浩', 14), ('功 勋', '柳 云 龙', 13), ('功 勋', '李 小 冉', 13), ('功 勋', '天 意 影 视 有 限 公 司', 0)]"
530,1演职员表演员表1职员表幕后花絮随着“星你”效应持续发酵，韩流开始蔓延到中国银幕，韩国媒体爆出《来自星星的你》两位主演刘仁娜和安宰贤将一同来华主演华语片《婚礼日记》，“星你”连带的韩流效应首次接壤中国电影市场，成为当天中韩社交网络上最热议话题,"[('来 自 星 星 的 你', '刘 仁 娜', 13), ('来 自 星 星 的 你', '安 宰 贤', 13)]","[('婚 礼 日 记', '刘 仁 娜', 13), ('来 自 星 星 的 你', '刘 仁 娜', 13), ('来 自 星 星 的 你', '安 宰 贤', 13), ('婚 礼 日 记', '安 宰 贤', 13)]"
531,罗利娜，女，1961年11月生，汉族，广东兴宁人，1980年3月参加工作，1990年3月加入中国共产党，省委党校大学学历，现任兴宁市委常委、宣传部部长,"[('罗 利 娜', '中 国', 1), ('罗 利 娜', '广 东 兴 宁', 2), ('罗 利 娜', '汉 族', 3)]","[('罗 利 娜', '1961 年 11 月', 4), ('罗 利 娜', '中 国', 1), ('罗 利 娜', '广 东 兴 宁', 2), ('罗 利 娜', '汉 族', 3)]"
532,《心肝宝贝》由上海西岸影视文化发展有限公司出品的唯美暖情剧，汪群雅执导，赵锦焘、黄曼等主演,"[('心 肝 宝 贝', '上 海 西 岸 影 视 文 化 发 展 有 限 公 司', 0), ('心 肝 宝 贝', '汪 群 雅', 14)]","[('心 肝 宝 贝', '上 海 西 岸 影 视 文 化 发 展 有 限 公 司', 0), ('心 肝 宝 贝', '黄 曼', 13), ('心 肝 宝 贝', '赵 锦 焘', 13), ('心 肝 宝 贝', '汪 群 雅', 14)]"
533,"《长女的婚事》是拉文德拉·高塔姆、穆扎米尔·德赛执导，安吉达·洛克涵特,苏山特·拉吉普等主演的家庭伦理剧","[('长 女 的 婚 事', '穆 扎 米 尔 · 德 赛', 14), ('长 女 的 婚 事', '拉 文 德 拉 · 高 塔 姆', 14)]","[('长 女 的 婚 事', '拉 文 德 拉 · 高 塔 姆', 14), ('长 女 的 婚 事', '安 吉 达 · 洛 克 涵 特', 13), ('长 女 的 婚 事', '穆 扎 米 尔 · 德 赛', 14), ('长 女 的 婚 事', '苏 山 特 · 拉 吉 普', 13)]"
534,《十指连心》是由闫丰梁执导，刘雪华、孙松、申军谊主演的家庭情感励志剧1,"[('十 指 连 心', '申 军 谊', 13), ('十 指 连 心', '孙 松', 13), ('十 指 连 心', '刘 雪 华', 13), ('十 指 连 心', '闫 丰 梁', 14)]","[('十 指 连 心', '申 军 谊', 13), ('十 指 连 心', '刘 雪 华', 13), ('十 指 连 心', '孙 松', 13), ('十 指 连 心', '丰 梁', 14)]"
535,《听不到》是梁静茹演唱的歌曲，由五月天阿信作词作曲，收录在专辑《恋爱的力量》。该曲于2003年11月26日在中国发行,"[('听 不 到', '阿 信', 9), ('听 不 到', '阿 信', 8), ('听 不 到', '恋 爱 的 力 量', 7), ('听 不 到', '五 月 天', 9), ('听 不 到', '五', 8), ('听 不 到', '梁 静 茹', 6)]","[('听 不 到', '阿 信', 8), ('听 不 到', '阿 信', 9), ('听 不 到', '恋 爱 的 力 量', 7), ('听 不 到', '梁 静 茹', 6)]"
536,张云英， 女，汉族，湖南湘阴人，1957年11月出生，研究生，1976年4月加入中国共产党,"[('张 云 英', '汉 族', 3), ('张 云 英', '1957 年 11 月', 4), ('张 云 英', '湖 南 湘 阴', 2)]","[('张 云 英', '汉 族', 3), ('张 云 英', '中 国', 1), ('张 云 英', '1957 年 11 月', 4), ('张 云 英', '湖 南 湘 阴', 2)]"
537,《一个夜晚》是李志作词、作曲并演唱的歌曲，收录在2016年发行的专辑《在每一条伤心的应天大街上》中,"[('一 个 夜 晚', '李 志', 8), ('一 个 夜 晚', '李 志', 9)]","[('一 个 夜 晚', '李 志', 8), ('一 个 夜 晚', '李 志', 9), ('一 个 夜 晚', '在 每 一 条 伤 心 的 应 天 大 街 上', 7), ('一 个 夜 晚', '李 志', 6)]"
538,《最好的安排》是由曲婉婷、尹约作词，曲婉婷作曲并演唱的一首歌曲,"[('最 好 的 安 排', '曲 婉 婷', 8), ('最 好 的 安 排', '曲 婉 婷', 9), ('最 好 的 安 排', '尹 约', 8)]","[('最 好 的 安 排', '曲 婉 婷', 6), ('最 好 的 安 排', '曲 婉 婷', 8), ('最 好 的 安 排', '曲 婉 婷', 9), ('最 好 的 安 排', '尹 约', 8)]"
539,《 70后 》是北京龙翔天乐文化发展有限公司2014年4月22日推出的歌曲，由庞龙和崔恕作词，李健作曲，庞龙演唱,"[('70 后', '李 健', 9), ('70 后', '崔 恕', 8)]","[('70 后', '庞 龙', 8), ('70 后', '崔 恕', 8), ('70 后', '庞 龙', 6), ('70 后', '李 健', 9)]"
540,《记得》是由易家扬作词，林俊杰作曲，萧敬腾演唱的一首歌，收录于专辑《爱的时刻自选辑》中,"[('记 得', '林 俊 杰', 9), ('记 得', '易 家 扬', 8), ('记 得', '萧 敬 腾', 6), ('记 得', '爱 的 时 刻 自 选 辑', 7)]","[('记 得', '萧 敬 腾', 6), ('记 得', '易 家 扬', 8), ('记 得', '林 俊 杰', 9), ('记 得', '爱 的 时 刻 自 选 辑', 7)]"
541,3《大叔与少年》《大叔与少年》是由管虎、费振翔执导，张嘉译、张一山领衔主演，讲述了一位刑满释放的老炮儿杨金刚，出狱后发现女儿爱上一个与自己年轻时同样玩世不恭的不羁少年任少鹏，无奈之下对少年进行漫漫改造，无形中自己亦涅槃重生的故事,"[('大 叔 与 少 年', '费 振 翔', 14), ('大 叔 与 少 年', '管 虎', 14), ('大 叔 与 少 年', '张 一 山', 13), ('大 叔 与 少 年', '张 嘉 译', 13)]","[('大 叔 与 少 年', '费 振 翔', 14), ('大 叔 与 少 年', '张 嘉 译', 13), ('大 叔 与 少 年', '张 一 山', 13), ('大 叔 与 少 年', '管 虎', 14)]"
542,《情书》是1999年姚天堂执导，徐静蕾、李亚鹏等主演电视剧,"[('情 书', '李 亚 鹏', 13), ('情 书', '姚 天 堂', 14), ('情 书', '徐 静 蕾', 13)]","[('情 书', '1999 年', 16), ('情 书', '李 亚 鹏', 13), ('情 书', '姚 天 堂', 14), ('情 书', '徐 静 蕾', 13)]"
543,张维刚，男，汉族，1964年8月出生，天津市人，1984年4月加入中国共产党，1985年8月参加工作，在职研究生文化程度（美国罗斯福大学工商管理专业，北京航空航天大学工商管理专业），工学学士，工商管理硕士，高级工程师,"[('张 维 刚', '汉 族', 3)]","[('张 维 刚', '中 国', 1), ('张 维 刚', '天 津 市', 2), ('张 维 刚', '1964 年 8 月', 4), ('张 维 刚', '汉 族', 3)]"
544,乐曲内容莫亚东首张个人专辑《特立独行》主打曲《独立特行》,"[('特 立 独 行', '莫 亚 东', 6)]","[('特 立 独 行', '莫 亚 东', 6), ('独 立 特 行', '特 立 独 行', 7), ('特 立 独 行', '莫 亚 东', 9), ('独 立 特 行', '莫 亚 东', 6)]"
545,谢自信，男，汉族，1963年4月出生，籍贯安徽无为，中央党校大学学历，中共党员,"[('谢 自 信', '1963 年 4 月', 4), ('谢 自 信', '汉 族', 3)]","[('谢 自 信', '安 徽 无 为', 2), ('谢 自 信', '1963 年 4 月', 4), ('谢 自 信', '中 央 党 校', 5), ('谢 自 信', '汉 族', 3)]"
546,《太多》是由蔡健雅作词、作曲，并演唱的一首歌曲，收录于蔡健雅2000年发行的专辑《记念》中1,"[('太 多', '蔡 健 雅', 8), ('太 多', '蔡 健 雅', 9)]","[('太 多', '蔡 健 雅', 6), ('太 多', '蔡 健 雅', 8), ('太 多', '蔡 健 雅', 9), ('太 多', '记 念', 7)]"
547,《如果云知道》是许茹芸1996年9月8日的成名曲，由许常德、季忠平填词，季忠平谱曲，屠颖编曲，收录于1996年10月3日发行的《如果云知道》专辑,"[('如 果 云 知 道', '季 忠 平', 9), ('如 果 云 知 道', '许 常 德', 8)]","[('如 果 云 知 道', '季 忠 平', 9), ('如 果 云 知 道', '许 茹 芸', 6), ('如 果 云 知 道', '许 常 德', 8), ('如 果 云 知 道', '季 忠 平', 8)]"
548,文 / 娱乐天天扒我们都知道《伪装者》和《琅琊榜》奠定了胡歌、王凯、靳东电视剧圈中铁三角的地位，但是有一位女演员，同样出演了这两部现象级的经典电视剧而且一度受到很多人的喜欢和追捧，没错，聪明的读者们肯定想到了，那就是王鸥,"[('伪 装 者', '胡 歌', 13), ('伪 装 者', '王 凯', 13), ('伪 装 者', '靳 东', 13)]","[('伪 装 者', '胡 歌', 13), ('伪 装 者', '王 凯', 13), ('伪 装 者', '靳 东', 13)]"
549,领导简历：余易陶，男，汉族， 1971年5月生，四川省大邑人，2002年4月加入中国共产党，1988年12月参加工作，重庆建筑工程学院工业与民用建筑专业毕业，大专学历，工程师,"[('余 易 陶', '汉 族', 3), ('余 易 陶', '1971 年 5 月', 4), ('余 易 陶', '四 川 省 大 邑', 2), ('余 易 陶', '重 庆 建 筑 工 程 学 院', 5)]","[('余 易 陶', '汉 族', 3), ('余 易 陶', '1971 年 5 月', 4), ('余 易 陶', '中 国', 1), ('余 易 陶', '中 国', 2)]"
550,7.郑爽郑爽，1991年8月22日出生于辽宁省沈阳市大东区，中国内地女演员，毕业于北京电影学院07级表演系本科班,"[('郑 爽', '辽 宁 省 沈 阳 市 大 东 区', 2), ('郑 爽', '中 国', 1), ('郑 爽', '1991 年 8 月 22 日', 4), ('郑 爽', '北 京 电 影 学 院', 5)]","[('郑 爽', '1991 年 8 月 22 日', 4), ('郑 爽', '中 国', 1), ('郑 爽', '北 京 电 影 学 院', 5), ('郑 爽', '辽 宁 省 沈 阳 市 大 东 区', 2)]"
551,合：这屋顶有美丽的邂逅4歌曲鉴赏《屋顶》是周杰伦未成名之前为吴宗宪创作的一首作品，收录在吴宗宪1999年《你比从前快乐》专辑中,"[('屋 顶', '你 比 从 前 快 乐', 7)]","[('屋 顶', '你 比 从 前 快 乐', 7), ('你 比 从 前 快 乐', '周 杰 伦', 9), ('屋 顶', '吴 宗 宪', 6), ('屋 顶', '周 杰 伦', 8)]"
552,吴德生，男，1961年12月生，黑龙江尚志人，汉族，1976年8月参加工作，1981年5月加入中国共产党，黑龙江大学国民经济专业大专毕业,"[('吴 德 生', '汉 族', 3)]","[('吴 德 生', '汉 族', 3), ('吴 德 生', '中 国', 1), ('吴 德 生', '黑 龙 江 尚 志', 2), ('吴 德 生', '1961 年 12 月', 4)]"
553,创作背景《沈睡的野兽》专辑之中，《说好各走五十步》是歌手杨培安与词曲作者浅紫、都智文的第一次合作，这次的愉快携手，促成了《冷耳光》的珠联璧合,"[('冷 耳 光', '杨 培 安', 8), ('说 好 各 走 五 十 步', '杨 培 安', 8), ('说 好 各 走 五 十 步', '杨 培 安', 9), ('说 好 各 走 五 十 步', '都 智 文', 9)]","[('沈 睡 的 野 兽', '杨 培 安', 6), ('冷 耳 光', '都 智 文', 9), ('冷 耳 光', '浅 紫', 8), ('冷 耳 光', '杨 培 安', 6)]"
554,《龙咁威2皇母娘娘呢》，香港喜剧片，由谷德昭执导，郑中基，张达明，李灿森主演,"[('龙 咁 威 2 皇 母 娘 娘 呢', '谷 德 昭', 14)]","[('龙 咁 威 2 皇 母 娘 娘 呢', '李 灿 森', 13), ('龙 咁 威 2 皇 母 娘 娘 呢', '郑 中 基', 13), ('龙 咁 威 2 皇 母 娘 娘 呢', '谷 德 昭', 14), ('龙 咁 威 2 皇 母 娘 娘 呢', '张 达 明', 13)]"
555,《大明按察使》该剧由黄海涛，申积军，阙云霞，沈剑波，王江红担任策划、黄克敏执导，姚橹，丁勇岱，杨旸，高鑫，李芯逸等主演的悬疑断案电视剧,"[('大 明 按 察 使', '黄 克 敏', 14)]","[('大 明 按 察 使', '黄 克 敏', 14), ('大 明 按 察 使', '杨 [UNK]', 13), ('大 明 按 察 使', '姚 橹', 13), ('大 明 按 察 使', '丁 勇 岱', 13)]"
556,金伟，女，瑶族，1968年5月生，湖南江华人，1990年8月参加工作，1994年6月加入中国共产党，研究生学历,"[('金 伟', '瑶 族', 3)]","[('金 伟', '湖 南 江 华', 2), ('金 伟', '中 国', 1), ('金 伟', '瑶 族', 3), ('金 伟', '1968 年 5 月', 4)]"
557,《风霜伴我行》是著名歌手邓丽君的一首粤语歌，由邓伟雄填词，顾嘉辉谱曲，收录于专辑《势不两立》，发行与1980年,"[('风 霜 伴 我 行', '邓 丽 君', 6), ('风 霜 伴 我 行', '顾 嘉 辉', 9), ('风 霜 伴 我 行', '邓 伟 雄', 8), ('风 霜 伴 我 行', '势 不 两 立', 7)]","[('风 霜 伴 我 行', '邓 丽 君', 6), ('风 霜 伴 我 行', '顾 嘉 辉', 9), ('风 霜 伴 我 行', '势 不 两 立', 7), ('风 霜 伴 我 行', '邓 伟 雄', 8)]"
558,3、朱茵朱茵，1971年10月25日出生于香港，中国影视女演员、歌手，毕业于香港演艺学院戏剧系,"[('朱 茵', '香 港 演 艺 学 院', 5)]","[('朱 茵', '1971 年 10 月 25 日', 4), ('朱 茵', '中 国', 1), ('朱 茵', '香 港', 2), ('朱 茵', '香 港 演 艺 学 院', 5)]"
559,《好想好想》是赵薇2001年发行的歌曲，作词琼瑶，作曲尤景仰，收录在专辑《情深深雨濛濛音乐全纪录》里，是电视剧《情深深雨濛濛》的片尾曲,"[('好 想 好 想', '尤 景 仰', 9)]","[('好 想 好 想', '《 情 深 深 雨 濛 濛 音 乐 全 纪 录 》', 7), ('好 想 好 想', '琼 瑶', 8), ('好 想 好 想', '尤 景 仰', 9), ('好 想 好 想', '赵 薇', 6)]"
560,《变身女友》是由陈俊任、管健雄执导，魏雨萱、杜维瀚等主演的都市爱情网剧1,"[('变 身 女 友', '管 健 雄', 14), ('变 身 女 友', '陈 俊 任', 14)]","[('变 身 女 友', '管 健 雄', 14), ('变 身 女 友', '陈 俊 任', 14), ('变 身 女 友', '魏 雨 萱', 13), ('变 身 女 友', '杜 维 瀚', 13)]"
561,《圣人无分别总持经对勘与研究》是中国藏学出版社出版的图书，作者是谈锡永，沈卫荣，邵颂雄,"[('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '中 国 藏 学 出 版 社', 12)]","[('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '邵 颂 雄', 11), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '沈 卫 荣', 11), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '中 国 藏 学 出 版 社', 12), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '谈 锡 永', 11)]"
562,《释放自己》是由潘玮柏作词、作曲并演唱的的歌曲，收录在潘玮柏2012年发行的专辑《24个比利》中,"[('释 放 自 己', '潘 玮 柏', 6), ('释 放 自 己', '24 个 比 利', 7), ('释 放 自 己', '潘 玮 柏', 8), ('释 放 自 己', '潘 玮 柏', 9)]","[('释 放 自 己', '潘 玮 柏', 6), ('释 放 自 己', '24 个 比 利', 7), ('释 放 自 己', '潘 玮 柏', 8), ('释 放 自 己', '潘 玮 柏', 9)]"
563,《魂断楼兰》是王强执导的惊悚悬疑片，由宁静、孙大川、丁梦雨等主演,"[('魂 断 楼 兰', '王 强', 14)]","[('魂 断 楼 兰', '孙 大 川', 13), ('魂 断 楼 兰', '宁 静', 13), ('魂 断 楼 兰', '王 强', 14), ('魂 断 楼 兰', '丁 梦 雨', 13)]"
564,打造一个希望的城市歌曲由郑柏秋填词，郑柏秋谱曲，张信哲演唱，收录于醉心专辑,"[('打 造 一 个 希 望 的 城 市 歌', '醉 心', 7), ('打 造 一 个 希 望 的 城 市 歌', '郑 柏 秋', 8)]","[('打 造 一 个 希 望 的 城 市', '醉 心', 7), ('打 造 一 个 希 望 的 城 市', '郑 柏 秋', 8), ('打 造 一 个 希 望 的 城 市', '郑 柏 秋', 9), ('打 造 一 个 希 望 的 城 市', '张 信 哲', 6)]"
